mass_A
t	x	y
0.00000	0.62898	0.37844
0.01000	0.62897	0.37846
0.02000	0.62895	0.37843
0.03000	0.62851	0.37798
0.04000	0.62782	0.37711
0.05000	0.62678	0.37522
0.06000	0.62551	0.37324
0.07000	0.62369	0.37049
0.08000	0.62173	0.36765
0.09000	0.61942	0.36416
0.10000	0.61638	0.35984
0.11000	0.61321	0.35519
0.12000	0.60970	0.35019
0.13000	0.60590	0.34454
0.14000	0.60169	0.33846
0.15000	0.59697	0.33184
0.16000	0.59211	0.32476
0.17000	0.58695	0.31750
0.18000	0.58141	0.30955
0.19000	0.57553	0.30122
0.20000	0.56894	0.29224
0.21000	0.56208	0.28296
0.22000	0.55493	0.27334
0.23000	0.54694	0.26321
0.24000	0.53883	0.25317
0.25000	0.52998	0.24253
0.26000	0.52055	0.23173
0.27000	0.51016	0.22075
0.28000	0.49971	0.20964
0.29000	0.48818	0.19871
0.30000	0.47538	0.18769
0.31000	0.46353	0.17589
0.32000	0.45024	0.16503
0.33000	0.43513	0.15393
0.34000	0.41987	0.14360
0.35000	0.40462	0.13337
0.36000	0.38837	0.12320
0.37000	0.37108	0.11299
0.38000	0.35367	0.10345
0.39000	0.33651	0.09457
0.40000	0.31863	0.08566
0.41000	0.29899	0.07668
0.42000	0.27853	0.06728
0.43000	0.25923	0.05997
0.44000	0.23895	0.05278
0.45000	0.21857	0.04548
0.46000	0.19780	0.03845
0.47000	0.17696	0.03209
0.48000	0.15532	0.02616
0.49000	0.13311	0.02073
0.50000	0.11189	0.01658
0.51000	0.08951	0.01613
0.52000	0.06711	0.00919
0.53000	0.04509	0.00607
0.54000	0.02281	0.00445
0.55000	0.00070	0.00347
0.56000	-0.02305	0.00378
0.57000	-0.04584	0.00503
0.58000	-0.06864	0.00751
0.59000	-0.09042	0.01003
0.60000	-0.11349	0.01737
0.61000	-0.13515	0.01899
0.62000	-0.15662	0.02416
0.63000	-0.17773	0.03020
0.64000	-0.19863	0.03680
0.65000	-0.21862	0.04400
0.66000	-0.23834	0.05208
0.67000	-0.25725	0.06025
0.68000	-0.27618	0.06876
0.69000	-0.29318	0.07822
0.70000	-0.31053	0.08946
0.71000	-0.32649	0.09806
0.72000	-0.34223	0.10792
0.73000	-0.35774	0.11819
0.74000	-0.37258	0.12882
0.75000	-0.38677	0.13925
0.76000	-0.40047	0.14976
0.77000	-0.41369	0.16007
0.78000	-0.42626	0.17058
0.79000	-0.43839	0.18071
0.80000	-0.44997	0.19100
0.81000	-0.46048	0.20094
0.82000	-0.47095	0.21103
0.83000	-0.48049	0.22045
0.84000	-0.48970	0.23001
0.85000	-0.49842	0.23870
0.86000	-0.50696	0.24814
0.87000	-0.51500	0.25576
0.88000	-0.52193	0.26424
0.89000	-0.52863	0.27190
0.90000	-0.53526	0.27940
0.91000	-0.54176	0.28617
0.92000	-0.54771	0.29254
0.93000	-0.55365	0.29906
0.94000	-0.55904	0.30521
0.95000	-0.56420	0.31079
0.96000	-0.56881	0.31622
0.97000	-0.57314	0.32111
0.98000	-0.57746	0.32578
0.99000	-0.58121	0.33010
1.00000	-0.58453	0.33383
1.01000	-0.58745	0.33717
1.02000	-0.58975	0.33981
1.03000	-0.59192	0.34222
1.04000	-0.59397	0.34432
1.05000	-0.59538	0.34570
1.06000	-0.59651	0.34672
1.07000	-0.59758	0.34761
1.08000	-0.59777	0.34778
1.09000	-0.59766	0.34774
1.10000	-0.59690	0.34692
1.11000	-0.59588	0.34557
1.12000	-0.59431	0.34409
1.13000	-0.59280	0.34181
1.14000	-0.59054	0.33910
1.15000	-0.58773	0.33622
1.16000	-0.58477	0.33265
1.17000	-0.58141	0.32898
1.18000	-0.57771	0.32457
1.19000	-0.57326	0.31987
1.20000	-0.56860	0.31463
1.21000	-0.56388	0.30921
1.22000	-0.55880	0.30324
1.23000	-0.55306	0.29684
1.24000	-0.54676	0.29015
1.25000	-0.54036	0.28291
1.26000	-0.53350	0.27543
1.27000	-0.52617	0.26781
1.28000	-0.51850	0.25953
1.29000	-0.51001	0.25082
1.30000	-0.50082	0.24257
1.31000	-0.49219	0.23358
1.32000	-0.48254	0.22383
1.33000	-0.47289	0.21422
1.34000	-0.46225	0.20419
1.35000	-0.45145	0.19451
1.36000	-0.44000	0.18446
1.37000	-0.42803	0.17435
1.38000	-0.41628	0.16450
1.39000	-0.40339	0.15437
1.40000	-0.39012	0.14417
1.41000	-0.37625	0.13378
1.42000	-0.36172	0.12321
1.43000	-0.34609	0.11319
1.44000	-0.33068	0.10353
1.45000	-0.31448	0.09341
1.46000	-0.29715	0.08331
1.47000	-0.28098	0.07375
1.48000	-0.26282	0.06495
1.49000	-0.24452	0.05672
1.50000	-0.22584	0.04836
1.51000	-0.20612	0.04069
1.52000	-0.18610	0.03386
1.53000	-0.16589	0.02787
1.54000	-0.14514	0.02237
1.55000	-0.12426	0.01749
1.56000	-0.10120	0.01393
1.57000	-0.08030	0.00923
1.58000	-0.06038	0.00693
1.59000	-0.03759	0.00485
1.60000	-0.01596	0.00417
1.61000	0.00658	0.00428
1.62000	0.02813	0.00570
1.63000	0.04956	0.00748
1.64000	0.07059	0.01077
1.65000	0.09197	0.01736
1.66000	0.11364	0.01869
1.67000	0.13373	0.02342
1.68000	0.15421	0.02850
1.69000	0.17418	0.03415
1.70000	0.19356	0.04032
1.71000	0.21282	0.04669
1.72000	0.23167	0.05355
1.73000	0.24956	0.05875
1.74000	0.26693	0.06468
1.75000	0.28377	0.07303
1.76000	0.30128	0.07982
1.77000	0.31890	0.08782
1.78000	0.33495	0.09626
1.79000	0.35101	0.10449
1.80000	0.36649	0.11263
1.81000	0.38146	0.12134
1.82000	0.39623	0.13044
1.83000	0.41042	0.13956
1.84000	0.42401	0.14861
1.85000	0.43699	0.15706
1.86000	0.44948	0.16664
1.87000	0.46128	0.17579
1.88000	0.47229	0.18542
1.89000	0.48217	0.19646
1.90000	0.49285	0.20419
1.91000	0.50189	0.21341
1.92000	0.51006	0.22214
1.93000	0.51803	0.23038
1.94000	0.52525	0.23829
1.95000	0.53210	0.24608
1.96000	0.53812	0.25368
1.97000	0.54393	0.26109
1.98000	0.54934	0.26820
1.99000	0.55408	0.27465
2.00000	0.55867	0.28107
2.01000	0.56296	0.28693
2.02000	0.56663	0.29211
2.03000	0.57002	0.29707
2.04000	0.57322	0.30138
2.05000	0.57590	0.30511
2.06000	0.57820	0.30856
2.07000	0.58037	0.31176
2.08000	0.58183	0.31424
2.09000	0.58316	0.31642
2.10000	0.58403	0.31781
2.11000	0.58490	0.31892
2.12000	0.58512	0.31979
2.13000	0.58510	0.32000
2.14000	0.58494	0.31989
2.15000	0.58412	0.31912
2.16000	0.58321	0.31797
2.17000	0.58207	0.31632
2.18000	0.58060	0.31412
2.19000	0.57906	0.31175
2.20000	0.57699	0.30844
2.21000	0.57468	0.30485
2.22000	0.57201	0.30121
2.23000	0.56892	0.29666
2.24000	0.56546	0.29186
2.25000	0.56171	0.28643
2.26000	0.55745	0.28060
2.27000	0.55280	0.27437
2.28000	0.54782	0.26773
2.29000	0.54239	0.26066
2.30000	0.53657	0.25335
2.31000	0.52999	0.24545
2.32000	0.52306	0.23728
2.33000	0.51570	0.22896
2.34000	0.50780	0.22045
2.35000	0.49948	0.21149
2.36000	0.49036	0.20224
2.37000	0.48022	0.19466
2.38000	0.47056	0.18352
2.39000	0.45989	0.17398
2.40000	0.44861	0.16463
2.41000	0.43634	0.15512
2.42000	0.42399	0.14703
2.43000	0.41084	0.13759
2.44000	0.39741	0.12900
2.45000	0.38270	0.11985
2.46000	0.36770	0.11133
2.47000	0.35233	0.10320
2.48000	0.33673	0.09504
2.49000	0.32104	0.08713
2.50000	0.30302	0.07853
2.51000	0.28564	0.07132
2.52000	0.26724	0.06332
2.53000	0.24931	0.05710
2.54000	0.23125	0.05057
2.55000	0.21295	0.04402
2.56000	0.19418	0.03788
2.57000	0.17477	0.03212
2.58000	0.15511	0.02666
2.59000	0.13506	0.02184
2.60000	0.11578	0.01793
2.61000	0.09695	0.01475
2.62000	0.07480	0.01082
2.63000	0.05521	0.00726
2.64000	0.03494	0.00521
2.65000	0.01456	0.00369
2.66000	-0.00627	0.00317
2.67000	-0.02770	0.00365
2.68000	-0.04882	0.00449
2.69000	-0.06917	0.00674
2.70000	-0.08956	0.00913
2.71000	-0.11052	0.01623
2.72000	-0.13052	0.01656
2.73000	-0.15005	0.02102
2.74000	-0.16968	0.02617
2.75000	-0.18865	0.03207
2.76000	-0.20692	0.03832
2.77000	-0.22458	0.04507
2.78000	-0.24140	0.05192
2.79000	-0.25822	0.05992
2.80000	-0.27464	0.06778
2.81000	-0.28970	0.07601
2.82000	-0.30460	0.08695
2.83000	-0.32003	0.09402
2.84000	-0.33397	0.10292
2.85000	-0.34761	0.11166
2.86000	-0.36105	0.12082
2.87000	-0.37386	0.12983
2.88000	-0.38561	0.13847
2.89000	-0.39741	0.14741
2.90000	-0.40822	0.15579
2.91000	-0.41886	0.16453
2.92000	-0.42885	0.17307
2.93000	-0.43841	0.18128
2.94000	-0.44744	0.18937
2.95000	-0.45592	0.19717
2.96000	-0.46397	0.20444
2.97000	-0.47217	0.21189
2.98000	-0.47948	0.21911
2.99000	-0.48659	0.22589
3.00000	-0.49361	0.23281
3.01000	-0.49926	0.23908
3.02000	-0.50515	0.24514
3.03000	-0.51129	0.25028
3.04000	-0.51679	0.25582
3.05000	-0.52146	0.26086
3.06000	-0.52596	0.26546
3.07000	-0.52991	0.26981
3.08000	-0.53360	0.27357
3.09000	-0.53685	0.27708
